,Institute,Academic Program Name,Quota,Seat Type,Gender,CR2016,CR2017,CR2018,CR2019,CR2020,CR2022
509,Maulana Azad National Institute of Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,836.0,1297.0,482.0,813.0,584.0,413.0
510,Maulana Azad National Institute of Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),,,813.0,1279.0,1413.0,920.0
511,Maulana Azad National Institute of Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,,,,,48.0,13.0
512,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,17730.0,16819.0,18536.0,16898.0,19229.0,26067.0
513,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),,,18096.0,23605.0,27406.0,33716.0
514,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,433.0,461.0,788.0,952.0,921.0,1304.0
515,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,,,,2332.0,3820.0,4023.0
516,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),,,,3970.0,5218.0,4871.0
517,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6278.0,7555.0,6652.0,6418.0,7107.0,8423.0
518,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),,,9277.0,11469.0,18451.0,10462.0
519,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2903.0,3979.0,3012.0,4457.0,4336.0,4496.0
520,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),,,5924.0,7020.0,8145.0,6058.0
521,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1679.0,3470.0,1459.0,1966.0,2185.0,2402.0
522,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),,,1823.0,3568.0,2989.0,2637.0
523,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12722.0,15526.0,14372.0,15602.0,18017.0,22508.0
524,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),,,16536.0,23686.0,25659.0,29944.0
525,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,613.0,542.0,573.0,809.0,937.0,804.0
526,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,,,,2081.0,2958.0,3484.0
527,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),,,,3660.0,5522.0,4388.0
528,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4210.0,4905.0,4873.0,5075.0,5985.0,7221.0
529,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),,,7743.0,8571.0,12447.0,12068.0
530,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,,,417.0,320.0,431.0,373.0
531,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2241.0,2733.0,2778.0,3131.0,3942.0,3945.0
532,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),,,2871.0,3877.0,6299.0,5547.0
533,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,666.0,1216.0,967.0,1192.0,1635.0,1202.0
534,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),,,1972.0,1084.0,1520.0,1947.0
535,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,15024.0,13618.0,13313.0,13274.0,13395.0,17975.0
536,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),,,14488.0,19572.0,22195.0,22490.0
537,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,286.0,1738.0,1079.0,779.0,554.0,827.0
538,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,,,,1998.0,2627.0,2818.0
539,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),,,,2802.0,4847.0,4366.0
540,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,,,,,164.0,
541,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6217.0,5482.0,5278.0,5912.0,5655.0,6537.0
542,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),,,9243.0,9396.0,14277.0,9173.0
543,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,,,420.0,980.0,541.0,579.0
544,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3346.0,4585.0,3484.0,3861.0,3333.0,2919.0
545,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),,,3201.0,4976.0,6458.0,5600.0
546,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,,,,,101.0,
547,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1357.0,3554.0,2003.0,1886.0,2154.0,1603.0
548,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),,,3232.0,3373.0,2402.0,1835.0
549,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8902.0,12168.0,10768.0,12504.0,12496.0,15151.0
550,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),,,13714.0,16571.0,17440.0,22566.0
551,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,265.0,912.0,1018.0,412.0,607.0,523.0
552,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,,,,1654.0,2196.0,2187.0
553,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),,,,,4498.0,3528.0
554,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3150.0,4417.0,4240.0,4410.0,4545.0,5228.0
555,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),,,6981.0,7219.0,8010.0,8117.0
556,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,,,543.0,365.0,259.0,325.0
557,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2297.0,2929.0,2428.0,2738.0,3267.0,2572.0
558,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),,,2189.0,4118.0,5617.0,3923.0
559,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,,,163.0,172.0,125.0,126.0
560,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,956.0,1730.0,914.0,1286.0,1280.0,795.0
561,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),,,1181.0,2040.0,1254.0,1240.0
562,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,,,,,73.0,55.0
563,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,27275.0,31788.0,37481.0,39343.0,43969.0,53006.0
564,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),,,42875.0,45421.0,49095.0,54637.0
565,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,,,,1242.0,2984.0,
566,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,,,,5102.0,7707.0,8062.0
567,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),,,,7343.0,9549.0,9801.0
568,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,9760.0,12290.0,13526.0,13669.0,15570.0,16912.0
569,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),,,19266.0,17773.0,23610.0,28065.0
570,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4878.0,6699.0,7905.0,7198.0,10018.0,7321.0
571,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),,,8977.0,9262.0,10678.0,11352.0
572,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2095.0,7136.0,3319.0,3365.0,3225.0,3598.0
573,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),,,7971.0,,5435.0,4780.0
574,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,26881.0,31139.0,32975.0,36005.0,41286.0,46608.0
575,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),,,33029.0,42606.0,45223.0,55724.0
576,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,,,,4712.0,6990.0,6969.0
577,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),,,,6204.0,8473.0,8690.0
578,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10035.0,10718.0,10831.0,11764.0,13699.0,15221.0
579,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),,,16060.0,15964.0,19286.0,21356.0
580,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,,,,,1280.0,
581,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4891.0,5678.0,7019.0,6915.0,8144.0,6911.0
582,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),,,8413.0,,10139.0,10109.0
583,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2231.0,3545.0,2895.0,2744.0,2804.0,2844.0
584,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,15653.0,17340.0,20073.0,20625.0,26461.0,36528.0
585,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),,,35442.0,38109.0,44302.0,46493.0
586,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,888.0,1952.0,623.0,2095.0,1217.0,1737.0
587,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,,,,2724.0,5480.0,6286.0
588,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),,,,5079.0,9309.0,9534.0
589,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4964.0,7357.0,7459.0,7858.0,10125.0,13857.0
590,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),,,13432.0,13405.0,23081.0,20779.0
591,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,767.0,800.0,,1245.0,526.0,
592,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2561.0,4646.0,3919.0,5770.0,5460.0,5758.0
593,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),,,6957.0,6689.0,9832.0,10387.0
594,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1033.0,3086.0,1234.0,2132.0,2805.0,2950.0
595,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),,,1883.0,4658.0,1998.0,2667.0
596,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12401.0,15790.0,15569.0,18418.0,23421.0,32509.0
